Time,Total documents in group,Topic,Fractional documents in topic in group
325,5,Topic 12,0.0
325,5,Topic 13,0.0
325,5,Topic 14,0.2833333333333333
325,5,Topic 15,0.016666666666666666
325,5,Topic 16,0.016666666666666666
325,5,Topic 17,0.51
325,5,Topic 18,0.32999999999999996
325,5,Topic 19,0.05666666666666667
325,5,Topic 20,0.17999999999999997
325,5,Topic 21,0.31999999999999995
325,5,Topic 22,0.19999999999999998
325,5,Topic 23,0.3
325,5,Topic 24,0.0
325,5,Topic 25,0.19999999999999998
325,5,Topic 26,0.02
325,5,Topic 27,0.5166666666666666
325,5,Topic 28,0.21666666666666667
325,5,Topic 29,0.10666666666666666
326,3,Topic 00,0.24285714285714283
326,3,Topic 01,0.0
326,3,Topic 02,0.0
326,3,Topic 03,0.07142857142857142
326,3,Topic 04,0.14285714285714285
326,3,Topic 05,0.1285714285714286
326,3,Topic 06,0.38571428571428573
326,3,Topic 07,0.0
326,3,Topic 08,0.14285714285714285
326,3,Topic 09,0.1285714285714286
326,3,Topic 10,0.0
326,3,Topic 11,0.2857142857142857
326,3,Topic 12,0.27142857142857146
326,3,Topic 13,0.08571428571428572
326,3,Topic 14,0.0
326,3,Topic 15,0.0
326,3,Topic 16,0.0
326,3,Topic 17,0.07142857142857142
326,3,Topic 18,0.14285714285714285
326,3,Topic 19,0.0
326,3,Topic 20,0.014285714285714287
326,3,Topic 21,0.3285714285714286
326,3,Topic 22,0.014285714285714287
326,3,Topic 23,0.014285714285714287
326,3,Topic 24,0.14285714285714285
326,3,Topic 25,0.15714285714285714
326,3,Topic 26,0.028571428571428574
326,3,Topic 27,0.0
326,3,Topic 28,0.1142857142857143
326,3,Topic 29,0.08571428571428572
327,5,Topic 00,0.09999999999999999
327,5,Topic 01,0.1476190476190476
327,5,Topic 02,0.11428571428571428
327,5,Topic 03,0.03666666666666667
327,5,Topic 04,0.016666666666666666
327,5,Topic 05,0.016666666666666666
327,5,Topic 06,0.28095238095238095
327,5,Topic 07,0.07857142857142857
327,5,Topic 08,0.03428571428571429
327,5,Topic 09,0.1738095238095238
327,5,Topic 10,0.3833333333333333
327,5,Topic 11,0.0
327,5,Topic 12,0.0
327,5,Topic 13,0.16666666666666666
327,5,Topic 14,0.0
327,5,Topic 15,0.0
327,5,Topic 16,0.14285714285714285
327,5,Topic 17,0.30000000000000004
327,5,Topic 18,0.5942857142857143
327,5,Topic 19,0.3
327,5,Topic 20,0.16666666666666669
327,5,Topic 21,0.18095238095238095
327,5,Topic 22,0.3
327,5,Topic 23,0.31333333333333335
327,5,Topic 24,0.44999999999999996
327,5,Topic 25,0.3357142857142857
327,5,Topic 26,0.0
327,5,Topic 27,0.016666666666666666
327,5,Topic 28,0.016666666666666666
327,5,Topic 29,0.3333333333333333
328,5,Topic 00,0.18
328,5,Topic 01,0.1911111111111111
328,5,Topic 02,0.1
328,5,Topic 03,0.0875
328,5,Topic 04,0.075
328,5,Topic 05,0.07972222222222222
328,5,Topic 06,0.24444444444444446
328,5,Topic 07,0.22
328,5,Topic 08,0.0
328,5,Topic 09,0.1125
328,5,Topic 10,0.15555555555555556
328,5,Topic 11,0.0
328,5,Topic 12,0.1
328,5,Topic 13,0.1911111111111111
328,5,Topic 14,0.29
328,5,Topic 15,0.32
328,5,Topic 16,0.1111111111111111
328,5,Topic 17,0.1225
328,5,Topic 18,0.43250000000000005
328,5,Topic 19,0.057499999999999996
328,5,Topic 20,0.1625
328,5,Topic 21,0.3125
328,5,Topic 22,0.0325
328,5,Topic 23,0.2236111111111111
328,5,Topic 24,0.16
328,5,Topic 25,0.24666666666666665
328,5,Topic 26,0.0
328,5,Topic 27,0.7416666666666667
328,5,Topic 28,0.0125
328,5,Topic 29,0.0375
329,5,Topic 00,0.09428571428571429
329,5,Topic 01,0.6038095238095238
329,5,Topic 02,0.21666666666666667
329,5,Topic 03,0.0
329,5,Topic 04,0.16285714285714284
329,5,Topic 05,0.16666666666666666
329,5,Topic 06,0.030952380952380953
329,5,Topic 07,0.06666666666666667
329,5,Topic 08,0.19523809523809524
329,5,Topic 09,0.03333333333333333
329,5,Topic 10,0.31666666666666665
329,5,Topic 11,0.31
329,5,Topic 12,0.15
329,5,Topic 13,0.0
329,5,Topic 14,0.1619047619047619
329,5,Topic 15,0.48333333333333334
329,5,Topic 16,0.06666666666666667
329,5,Topic 17,0.40428571428571425
329,5,Topic 18,0.028571428571428574
329,5,Topic 19,0.0
329,5,Topic 20,0.02
329,5,Topic 21,0.0
329,5,Topic 22,0.016666666666666666
329,5,Topic 23,0.23333333333333334
329,5,Topic 24,0.46190476190476193
329,5,Topic 25,0.14523809523809525
329,5,Topic 26,0.3633333333333333
329,5,Topic 27,0.15
329,5,Topic 28,0.10333333333333333
329,5,Topic 29,0.014285714285714287
330,4,Topic 00,0.06
330,4,Topic 01,0.24666666666666665
330,4,Topic 02,0.21666666666666667
330,4,Topic 03,0.19999999999999998
330,4,Topic 04,0.0
330,4,Topic 05,0.15
330,4,Topic 06,0.0
330,4,Topic 07,0.0
330,4,Topic 08,0.3333333333333333
330,4,Topic 09,0.2
330,4,Topic 10,0.0
330,4,Topic 11,0.3433333333333333
330,4,Topic 12,0.0
330,4,Topic 13,0.0
330,4,Topic 14,0.02
330,4,Topic 15,0.18666666666666665
330,4,Topic 16,0.35
330,4,Topic 17,0.16
330,4,Topic 18,0.3333333333333333
330,4,Topic 19,0.15
330,4,Topic 20,0.0
330,4,Topic 21,0.06666666666666667
330,4,Topic 22,0.0
330,4,Topic 23,0.0
330,4,Topic 24,0.33666666666666667
330,4,Topic 25,0.0
330,4,Topic 26,0.18
330,4,Topic 27,0.44999999999999996
330,4,Topic 28,0.016666666666666666
330,4,Topic 29,0.0
